  2.6576918E+03 	-3.2949457E+08 	 4.2171680E+08 	 4.7627344E+08 	 2.3975834E+03 	-3.6362931E+03 	-4.0913490E+03 	
  2.6850625E+03 	-3.2942894E+08 	 4.2161727E+08 	 4.7616146E+08 	 2.3975932E+03 	-3.6363056E+03 	-4.0913632E+03 	
  2.7124332E+03 	-3.2936332E+08 	 4.2151774E+08 	 4.7604947E+08 	 2.3976030E+03 	-3.6363182E+03 	-4.0913773E+03 	
  2.7398038E+03 	-3.2929770E+08 	 4.2141822E+08 	 4.7593749E+08 	 2.3976128E+03 	-3.6363307E+03 	-4.0913914E+03 	
  2.7671745E+03 	-3.2923207E+08 	 4.2131869E+08 	 4.7582550E+08 	 2.3976226E+03 	-3.6363432E+03 	-4.0914056E+03 	
  2.7945452E+03 	-3.2916645E+08 	 4.2121916E+08 	 4.7571352E+08 	 2.3976324E+03 	-3.6363558E+03 	-4.0914198E+03 	
  2.8219159E+03 	-3.2910082E+08 	 4.2111963E+08 	 4.7560153E+08 	 2.3976422E+03 	-3.6363683E+03 	-4.0914339E+03 	
  2.8492865E+03 	-3.2903520E+08 	 4.2102010E+08 	 4.7548955E+08 	 2.3976520E+03 	-3.6363809E+03 	-4.0914481E+03 	
  2.8766572E+03 	-3.2896957E+08 	 4.2092057E+08 	 4.7537756E+08 	 2.3976618E+03 	-3.6363934E+03 	-4.0914623E+03 	
  2.9040279E+03 	-3.2890395E+08 	 4.2082104E+08 	 4.7526558E+08 	 2.3976716E+03 	-3.6364060E+03 	-4.0914765E+03 	
  2.9313985E+03 	-3.2883832E+08 	 4.2072151E+08 	 4.7515359E+08 	 2.3976814E+03 	-3.6364185E+03 	-4.0914907E+03 	
  2.9587692E+03 	-3.2877269E+08 	 4.2062197E+08 	 4.7504160E+08 	 2.3976913E+03 	-3.6364311E+03 	-4.0915049E+03 	
  2.9861399E+03 	-3.2870707E+08 	 4.2052244E+08 	 4.7492962E+08 	 2.3977011E+03 	-3.6364437E+03 	-4.0915191E+03 	
  3.0135105E+03 	-3.2864144E+08 	 4.2042291E+08 	 4.7481763E+08 	 2.3977109E+03 	-3.6364563E+03 	-4.0915333E+03 	
  3.0408812E+03 	-3.2857581E+08 	 4.2032338E+08 	 4.7470564E+08 	 2.3977208E+03 	-3.6364689E+03 	-4.0915475E+03 	
  3.0682519E+03 	-3.2851019E+08 	 4.2022385E+08 	 4.7459365E+08 	 2.3977306E+03 	-3.6364814E+03 	-4.0915617E+03 	
